200405,060009,00000000,-system,sys,town tax report: 0 0 0 0 0 -Exp : 1361230 
200405,092547,c5d1ed98,JHOYLOUCO2,sel,Ruti 13418  08bf2b00480f0218 
200405,092547,c5d1ed98,MAX225,get  0fb4000000000000 
200405,092547,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092548,123dd08f,LIPE9776,get  01a3000000000000 
200405,092549,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092550,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092551,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092553,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092554,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092556,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092557,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092558,c5d1ed98,JHOYLOUCO2,sel,Ruti 13418  08ab2b0148140218 
200405,092558,6c847fb3,PRAEVENTO,get  047b2b0048190212 
200405,092559,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092600,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092601,d1086cb3,SHIBANG2,get  01a3000000000000 
200405,092601,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092602,12725fbb,PAPATINHU,get  0fb4000000000000 
200405,092602,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092604,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092605,b5bb008f,ZEEH962,etc,PK MOB killer:Batorero(380,0) killed:Hurricane(358,150) kingdom:0 war:0 
200405,092605,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092605,c5d1ed98,JHOYLOUCO,get  0de42b013b000212 
200405,092606,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092607,b5bb008f,ZEEH962,etc,PK MOB killer:Batorero(380,0) killed:Hurricane(358,150) kingdom:0 war:0 
200405,092608,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092609,12725fbb,PAPATINHU1,get  019d000000000000 
200405,092610,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092611,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092612,c5d1ed98,MAX221,get  0fb3000000000000 
200405,092612,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092614,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092615,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092615,c5d1ed98,JHOYLOUCO2,sel,Ruti 15318  04c00a0648140218 
200405,092616,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092618,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092619,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092620,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092621,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092623,12725fbb,PAPATINHU1,get  01a3000000000000 
200405,092623,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092624,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092625,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092625,12725fbb,PAPATINHU,get  01a33d0200000000 
200405,092627,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092628,123dd08f,LIPE9776,get  019c000000000000 
200405,092628,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092630,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092631,12725fbb,PAPATINHU1,get  0fb3000000000000 
200405,092631,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092633,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092633,123dd08f,LIPE9776,get  01a43d0200000000 
200405,092634,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092635,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092636,6c847fb3,PRAEVENTO,get  06432b0147320212 
200405,092636,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092638,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092639,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092639,6c847fb3,PRAEVENTO,get  01a4000000000000 
200405,092640,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092642,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092642,6c847fb3,PRAEVENTO,get  063d2b013c0c3b00 
200405,092643,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092645,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092646,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092647,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092649,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092650,6c847fb3,PRAEVENTO,lvl Evolution level up to 76 
200405,092650,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092651,6c847fb3,PRAEVENTO,get  063d2b031a0f0428 
200405,092651,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092651,c5d1ed98,MAX221,get  01a3000000000000 
200405,092653,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092654,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092655,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092656,d1086cb3,SHIBANG2,get  01a33d0200000000 
200405,092657,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092657,12725fbb,PAPATINHU1,get  01a33d0200000000 
200405,092658,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092659,123dd08f,LIPE9776,get  08ad2b013c080314 
200405,092659,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092701,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092702,d1086cb3,SHIBANG1,get  0fb4000000000000 
200405,092702,123dd08f,LIPE9775,get  01a33d0200000000 
200405,092702,123dd08f,LIPE9775,get  01a43d0200000000 
200405,092702,123dd08f,LIPE9775,get  05522b00471e020c 
200405,092702,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092705,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092706,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092708,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092708,b5bb008f,ZEEHQUEST,etc,PK MOB killer:Batorero(380,0) killed:KILLUA(350,150) kingdom:0 war:0 
200405,092709,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092710,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092712,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092713,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092714,d1086cb3,SHIBANG1,get  0fb4000000000000 
200405,092714,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092715,123dd08f,LIPE9776,get  0339090f1a09021b 
200405,092716,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092717,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092718,b5bb008f,ZEEH962,etc,PK MOB killer:Batorero(380,0) killed:Hurricane(358,150) kingdom:0 war:0 
200405,092718,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092720,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092721,c5d1ed98,MAX221,get  0fba2b0400000000 
200405,092721,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092721,12725fbb,PAPATINHU1,get  01a43d0200000000 
200405,092723,a3e4c5a8,LOLDEDO,Player with weapon has just attacked from a distance 
200405,092723,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092723,c5d1ed98,MAX225,get  019d3d0200000000 
200405,092724,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092725,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092726,d1086cb3,SHIBANG1,get  01a4000000000000 
200405,092726,d1086cb3,SHIBANG1,get  0cfb3d7800000000 
200405,092726,c5d1ed98,JHOYLOUCO,get  0dfd2b023b003b00 
200405,092727,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092728,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092730,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092731,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092732,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092734,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092734,12725fbb,PAPATINHU,get  01a43d0200000000 
200405,092734,12725fbb,PAPATINHU,get  0e070e0c1a090212 
200405,092735,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092736,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092738,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092739,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092740,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092742,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092743,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092745,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092746,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092747,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092748,6c847fb3,PRAEVENTO,lvl Evolution level up to 77 
200405,092749,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092749,6c847fb3,PRAEVENTO,lvl Evolution level up to 78 
200405,092750,6c847fb3,PRAEVENTO,lvl Evolution level up to 79 
200405,092750,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092751,6c847fb3,PRAEVENTO,lvl Evolution level up to 80 
200405,092752,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092752,6c847fb3,PRAEVENTO,lvl Evolution level up to 81 
200405,092753,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092753,6c847fb3,PRAEVENTO,lvl Evolution level up to 82 
200405,092754,6c847fb3,PRAEVENTO,lvl Evolution level up to 83 
200405,092754,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092755,123dd08f,LIPE9775,get  019d000000000000 
200405,092755,c5d1ed98,MAX221,etc,use silver coin 4026 - 18330743, 19330743 
200405,092756,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092756,6c847fb3,PRAEVENTO,lvl Evolution level up to 84 
200405,092756,6c847fb3,PRAEVENTO,-CARGO 1471 43 0 0 0 
200405,092757,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092758,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092800,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092800,c5d1ed98,JHOYLOUCO,get  01a43d0200000000 
200405,092801,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092802,b5bb008f,ZEEHQUEST,etc,PK MOB killer:Batorero(380,0) killed:KILLUA(350,150) kingdom:0 war:0 
200405,092802,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092804,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092805,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092806,d1086cb3,SHIBANG2,get  0fb3000000000000 
200405,092807,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092808,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092808,c5b6deba,GIOVANIFRAG,err,wrong target 876,6  3647,3105 (0) - 3648,3100 (-88) (-88) 0-88 
200405,092809,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092811,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092812,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092813,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092815,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092816,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092817,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092818,3d056cb3,LEDA3,etc,PK GIOVANIFRAG killer:OPOETA(350,78) killed:CurandeirA(314,150) kingdom:0 war:0 pk:1 
200405,092818,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092820,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092822,3d056cb3,LEDA1,etc,PK GIOVANIFRAG killer:OPOETA(350,75) killed:GordaO(350,150) kingdom:1 war:0 pk:1 
200405,092822,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092823,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092824,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092826,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092827,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092828,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092830,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092831,c5d1ed98,MAX221,get  01a33d0200000000 
200405,092831,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092832,d1086cb3,SHIBANG1,get  01a33d0200000000 
200405,092832,d1086cb3,SHIBANG1,get  0e072b013b003b00 
200405,092832,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092834,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092835,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092836,c5d1ed98,JHOYLOUCO,get  01a33d0200000000 
200405,092837,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092838,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092839,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092840,c5d1ed98,MAX225,get  0fb4000000000000 
200405,092841,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092842,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092843,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092845,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092845,c5d1ed98,JHOYLOUCO,get  0cfb3d7800000000 
200405,092846,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092847,d1086cb3,SHIBANG1,get  01a33d0200000000 
200405,092847,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092849,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092851,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092851,6c847fb3,PRAEVENTO,lvl Evolution level up to 85 
200405,092852,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092853,123dd08f,LIPE9775,get  01a4000000000000 
200405,092853,123dd08f,LIPE9775,get  01a4000000000000 
200405,092853,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092854,123dd08f,LIPE9776,get  0fba2b0400000000 
200405,092855,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092856,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092857,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092859,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092900,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092901,12725fbb,PAPATINHU,get  019d3d0200000000 
200405,092901,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092902,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092903,123dd08f,LIPE9775,get  019d000000000000 
200405,092904,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092904,35e035b1,VITORBAR,lvl Agronomum level up to 320 
200405,092905,c5d1ed98,JHOYLOUCO,get  0fb4000000000000 
200405,092906,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092907,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092908,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092910,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092911,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092912,c5d1ed98,MAX221,get  0fb3000000000000 
200405,092912,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092914,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092915,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092916,12725fbb,PAPATINHU1,get  0fb3000000000000 
200405,092916,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092917,6c847fb3,PRAEVENTO,get  05112b0048193c08 
200405,092918,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092919,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092920,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092921,12725fbb,PAPATINHU,get  0fb4000000000000 
200405,092922,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092922,d1086cb3,SHIBANG2,get  0fb3000000000000 
200405,092923,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092923,123dd08f,LIPE9776,get  01a33d0200000000 
200405,092925,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092926,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092927,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092929,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092930,c5d1ed98,MAX225,get  01a33d0200000000 
200405,092930,c5d1ed98,MAX225,get  05e80a0a4728020c 
200405,092930,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092932,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092933,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092934,123dd08f,LIPE9776,get  01a43d0200000000 
200405,092934,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092935,c5d1ed98,MAX225,get  01a33d0200000000 
200405,092935,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092937,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092938,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092940,12725fbb,PAPATINHU,get  0cfa3d7800000000 
200405,092940,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092940,d1086cb3,SHIBANG2,get  0fb3000000000000 
200405,092941,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092943,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092944,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092944,123dd08f,LIPE9775,get  01a43d0200000000 
200405,092944,123dd08f,LIPE9775,get  03492b0002120209 
200405,092945,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092946,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092948,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092949,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092950,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092952,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092953,123dd08f,LIPE9776,etc,use silver coin 4026 - 13335498, 14335498 
200405,092953,123dd08f,LIPE9776,get  0fb3000000000000 
200405,092953,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092954,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092956,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092958,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,092958,6c847fb3,PRAEVENTO,get  04872b0149183c0a 
200405,092959,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093000,c5d1ed98,MAX221,get  0fb3000000000000 
200405,093001,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093002,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093002,c5d1ed98,MAX221,get  0fb3000000000000 
200405,093003,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093004,6c847fb3,PRAEVENTO,lvl Evolution level up to 86 
200405,093005,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093005,6c847fb3,PRAEVENTO,lvl Evolution level up to 87 
200405,093005,c5b6deba,GIOVANIFRAG,err,wrong target 876,6  3647,3105 (0) - 3647,3099 (-87) (-88) 1-88 
200405,093006,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093007,6c847fb3,PRAEVENTO,lvl Evolution level up to 88 
200405,093007,6c847fb3,PRAEVENTO,get  06462b0048140212 
200405,093007,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093008,6c847fb3,PRAEVENTO,lvl Evolution level up to 89 
200405,093008,6c847fb3,PRAEVENTO,-CARGO 1474 43 0 0 0 
200405,093009,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093010,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093010,6c847fb3,PRAEVENTO,lvl Evolution level up to 90 
200405,093011,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093013,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093013,6c847fb3,PRAEVENTO,lvl Evolution level up to 91 
200405,093013,d1086cb3,SHIBANG2,get  0fba2b0400000000 
200405,093014,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093015,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093017,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093018,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093020,12725fbb,PAPATINHU1,get  0fb3000000000000 
200405,093020,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093021,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093022,c5d1ed98,MAX221,get  0fb3000000000000 
200405,093022,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093024,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093025,123dd08f,LIPE9775,get  0de42b001a153b00 
200405,093025,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093026,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093027,12725fbb,PAPATINHU,get  04c62b004728020c 
200405,093028,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093029,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093031,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093033,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093034,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093035,12725fbb,PAPATINHU,get  06802b0149183c08 
200405,093036,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
200405,093038,c5b6deba,JUNINHOFRAGA,sel,Ropelion 95000  01a43d0000000000 
